url,servicios_extra,estacionamiento,wifi,ambiente,juegos,familias,celiacos,veganos,horario_atencion,alcohol,resenas,rango_precio,reuniones_laborales,musica,accesible_silla_ruedas
/Restaurant_Review-g312741-d13834354-Reviews-M_Street_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,30,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d23318871-Reviews-Mamaguille_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,No,Sí
/Restaurant_Review-g312741-d3682961-Reviews-ATodoDisco_Resto-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,31,Bajo,Sí,Sí,Sí
/Restaurant_Review-g7793823-d13171784-Reviews-Good_Green-Victoria_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,45,Bajo,No,Sí,No
/Restaurant_Review-g312741-d10106919-Reviews-Restaurant_Robesa-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,39,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d23912501-Reviews-Burger_Couple_La_Chupeteria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,19,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d2267966-Reviews-Fabrica_de_Pastas-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,49,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d15049572-Reviews-Pizzelar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,10,Bajo,Sí,Sí,Sí
/Restaurant_Review-g2008841-d5510977-Reviews-NEGRITA_Resto_Lounge-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,97,Bajo,No,Sí,No
/Restaurant_Review-g312741-d17425351-Reviews-Boulan-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí
/Restaurant_Review-g2617007-d11773127-Reviews-Maria_Paz-San_Martin_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,No,No
/Restaurant_Review-g312741-d10043469-Reviews-Kentucky-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,118,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8487538-Reviews-Mill-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,54,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d13185906-Reviews-Pistacchio_Helados-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,21,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d10395993-Reviews-El_Facon_Grill-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,51,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8319631-Reviews-Totin-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,70,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d9599588-Reviews-Havanna_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,39,Bajo,No,Sí,No
/Restaurant_Review-g312741-d13448329-Reviews-La_Parraca-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,52,Bajo,No,No,Sí
/Restaurant_Review-g312741-d7986690-Reviews-Caffeine-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,30,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d10270745-Reviews-Si_No_Corro_Me_Pizza-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,No
/Restaurant_Review-g312741-d7618082-Reviews-Boniato_Pizza-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,30,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d23220601-Reviews-7030_Beer_House_Recoleta-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,12,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d12211008-Reviews-Hobbs-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,No,Sí
/Restaurant_Review-g312741-d8362671-Reviews-Clapton-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,67,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d17157757-Reviews-Social_Sushi_Izakaya-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d2490711-Reviews-1745_Resto-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,28,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d23363623-Reviews-Oh_Tea-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,13,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d8544585-Reviews-Brioche_Doree-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,57,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d8274406-Reviews-Heladeria_Capricci-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d9710736-Reviews-Tienda_de_Helados-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,No,Sí
/Restaurant_Review-g312741-d2712107-Reviews-NikkoSushi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,No
/Restaurant_Review-g312741-d8380378-Reviews-Club_Social_y_Deportivo_El_Tabano-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,36,Bajo,No,No,Sí
/Restaurant_Review-g312741-d5262444-Reviews-Itamae_Sushi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,141,Bajo,No,No,Sí
/Restaurant_Review-g2691845-d7337008-Reviews-La_Cibeles-Acassuso_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,186,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d7285181-Reviews-Circulo_de_Salvavidas-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,36,Bajo,Sí,No,Sí
/Restaurant_Review-g1438379-d8593283-Reviews-Orense_Parrilla_Resto-Vicente_Lopez_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,52,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d15843770-Reviews-La_Birra_Bar_Villa_Crespo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d19100466-Reviews-Nataria_Portuguesa-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,12,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d14643590-Reviews-Tienda_de_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,63,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d7599036-Reviews-Batacazo_Bistro-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,49,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d19621917-Reviews-Neko_Sushi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,Sí,Sí
/Restaurant_Review-g2691845-d6209230-Reviews-Aclara_en_el_rio-Acassuso_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,61,Bajo,Sí,Sí,Sí
/Restaurant_Review-g1961730-d9785715-Reviews-Fax-Ituzaingo_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12071355-Reviews-Don_Domingo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,61,Bajo,No,No,Sí
/Restaurant_Review-g312741-d16845156-Reviews-Home_Deli_Nunez-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,Sí,No,No,12:00 - 22:00,No,12,Bajo,Sí,No,No
/Restaurant_Review-g312741-d5207500-Reviews-Farinelli_Arroyo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,183,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d11872995-Reviews-Tostado_Cafe_Club-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,211,Bajo,No,Sí,No
/Restaurant_Review-g312741-d18718733-Reviews-Doc_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,No
/Restaurant_Review-g2199826-d6131898-Reviews-Club_A_Pampero-Lanus_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,60,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d12309751-Reviews-Divino_Budin-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d7332017-Reviews-Club_Americano_de_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,22,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d13369592-Reviews-Ditalia-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,25,Bajo,No,No,Sí
/Restaurant_Review-g312741-d7134981-Reviews-Pura_Cepa-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,24,Bajo,No,No,Sí
/Restaurant_Review-g312753-d7681777-Reviews-Catalina-Necochea_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,42,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d14785265-Reviews-Brauhaus_Vier-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,13,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d7717268-Reviews-La_Esquina_Del_Virrey-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,118,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d7336487-Reviews-Chef_Leon-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,123,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d17558016-Reviews-Regionale_Trattoria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,33,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d24822274-Reviews-Corte_Charcuteria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12937669-Reviews-Le_Coq_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d17338535-Reviews-Trippin_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,19,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8386907-Reviews-Chabres-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,16,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d17749969-Reviews-Hamburga-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,18,Bajo,No,Sí,No
/Restaurant_Review-g312741-d12832523-Reviews-Franky_Gourmet_Hotdogs-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d6558609-Reviews-Pepper_Restobar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,88,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12991504-Reviews-El_Auge_Hermanos-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,37,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d4416030-Reviews-Coya-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,54,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d26340854-Reviews-Don_Hilario-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d10042123-Reviews-Bocaccio_Pizza_Restaurant-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,30,Bajo,No,No,Sí
/Restaurant_Review-g312741-d27143061-Reviews-Pizzeria_Napoletana_Furore-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d17754802-Reviews-LA_FINA_Pizza_de_Garage-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,No,Sí
/Restaurant_Review-g312741-d8018705-Reviews-Arroyo_Towers-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,31,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d7059807-Reviews-Cho_Restaurant-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,24,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d7255820-Reviews-Les_Croquants-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,48,Bajo,No,No,Sí
/Restaurant_Review-g2008841-d10452338-Reviews-Club_Pueblo_Unido-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,42,Bajo,No,No,No
/Restaurant_Review-g312741-d12154097-Reviews-El_Podio_Gelato_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,36,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11756930-Reviews-Almacen_1249-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,15,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d6855053-Reviews-Tertulia-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,58,Bajo,No,No,Sí
/Restaurant_Review-g312741-d8118154-Reviews-Till-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,Sí,No
/Restaurant_Review-g312741-d4868204-Reviews-Suckewer_Asociados-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,27,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d11009625-Reviews-The_Kunjib-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,28,Bajo,No,Sí,Sí
/Restaurant_Review-g312751-d16648487-Reviews-San_Antonio_Pizzeria-Miramar_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,10,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d8416156-Reviews-San_Thelma-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,21,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d26722529-Reviews-Gota_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,Sí,No
/Restaurant_Review-g312741-d8785515-Reviews-Casa_Babel_Bistro-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,60,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d3264749-Reviews-Moliere_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,112,Bajo,No,Sí,No
/Restaurant_Review-g312741-d2538145-Reviews-Kaizen-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,57,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d25558649-Reviews-Totti_Pinsa_di_Roma-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,12,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d7375501-Reviews-Tobas_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,37,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d3611627-Reviews-Puerto_del_Carmen-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,57,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d969410-Reviews-Palitos-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,355,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8415265-Reviews-El_Barba-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,51,Bajo,No,Sí,Sí
/Restaurant_Review-g1438379-d7349473-Reviews-Heladeria_Flamingo-Vicente_Lopez_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,49,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312763-d11872029-Reviews-Lo_Mejor_de_Nosotros-Valeria_del_Mar_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,21,Bajo,No,Sí,Sí
/Restaurant_Review-g2199826-d8498527-Reviews-La_Farola_Express-Lanus_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,261,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d24130162-Reviews-MN_Santa_Ines-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8743187-Reviews-Otisushi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d8843008-Reviews-Cacio_Pepe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,51,Bajo,No,Sí,No
/Restaurant_Review-g312741-d3511091-Reviews-Remember_el_Alamo-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,64,Bajo,No,Sí,No
/Restaurant_Review-g312741-d12453148-Reviews-El_Bohemio-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,67,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d9943442-Reviews-Tienda_De_Cafe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,90,Bajo,No,Sí,No
/Restaurant_Review-g312741-d6541715-Reviews-Avellino_Pizzeria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,111,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d11949583-Reviews-La_Birreria-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,93,Bajo,No,Sí,Sí
/Restaurant_Review-g1119990-d8616328-Reviews-Starbucks-Martinez_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,96,Bajo,No,Sí,No
/Restaurant_Review-g312741-d8859002-Reviews-McDonald_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,109,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12546772-Reviews-Gallo_Negro-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,78,Bajo,No,Sí,No
/Restaurant_Review-g312741-d23871118-Reviews-Sale_E_Pepe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,7,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d7806486-Reviews-Tienda_de_Cfe-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,67,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d12186346-Reviews-Gustado_s-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d12813701-Reviews-Matilde_Casa_de_Te-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,16,Bajo,No,No,Sí
/Restaurant_Review-g2137013-d10045780-Reviews-Las_Tinajas-Olivos_Capital_Federal_District.html,Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,28,Bajo,No,No,No
/Restaurant_Review-g312741-d10547394-Reviews-Balola-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,31,Bajo,No,No,Sí
/Restaurant_Review-g312741-d23165401-Reviews-Panaderia_Italiana_La_Pompeya-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,Sí,Sí
/Restaurant_Review-g312753-d7618837-Reviews-Elysium_Cafe_Bar-Necochea_Province_of_Buenos_Aires_Central_Argentina.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,78,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d23516482-Reviews-El_Octavo_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,36,Bajo,No,Sí,No
/Restaurant_Review-g312741-d23800024-Reviews-Puerta_Restaurante-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,7,Bajo,Sí,Sí,Sí
/Restaurant_Review-g312741-d8449319-Reviews-PEREZ_H_PALERMO-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,318,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d4725552-Reviews-Sweetly-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,31,Bajo,No,No,Sí
/Restaurant_Review-g312741-d6962725-Reviews-Patisserie_Francaise-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,39,Bajo,No,Sí,No
/Restaurant_Review-g312741-d27111335-Reviews-The_Shamrock_Bar_Basement_Club-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,6,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d11785305-Reviews-Brunette-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,48,Bajo,No,Sí,No
/Restaurant_Review-g312741-d13502654-Reviews-Izakaya_el_Bar_de_Sushi_POP-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,25,Bajo,No,Sí,Sí
/Restaurant_Review-g312741-d4932349-Reviews-Casa_de_Cervezas_y_Picadas-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,No,No
/Restaurant_Review-g312741-d7070859-Reviews-Funk_Deli-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,27,Bajo,No,No,Sí
/Restaurant_Review-g312741-d13280308-Reviews-Birkin_Coffee_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,93,Bajo,Sí,Sí,No
/Restaurant_Review-g312741-d25308109-Reviews-Dante_Bar-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,7,Bajo,Sí,No,Sí
/Restaurant_Review-g312741-d11641882-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,36,Bajo,No,No,No
/Restaurant_Review-g312741-d26787665-Reviews-Cucina_Girardi-Buenos_Aires_Capital_Federal_District.html,Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí
